feature,value
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.16469595847040566
logarithm_glrlm_GrayLevelNonUniformityNormalized,0.1645686398286793
logarithm_ngtdm_Complexity,0.16454712033846522
squareroot_ngtdm_Coarseness,0.16444144206159036
original_glszm_LargeAreaHighGrayLevelEmphasis,0.16443199265368424
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.16424804159356943
wavelet-HLH_gldm_SmallDependenceEmphasis,0.16402352192223002
gradient_glcm_Imc2,0.16389099411791
wavelet-HHH_glrlm_RunEntropy,0.16387891930212128
wavelet-LHL_gldm_DependenceVariance,0.16382397304723642
gradient_glcm_Imc1,0.16379231480437154
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.16373714648949028
wavelet-HLL_glcm_SumSquares,0.16370432499505955
wavelet-HLH_ngtdm_Strength,0.1636817695007766
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.16365576598589046
wavelet-HLL_glcm_JointEnergy,0.1635873388331849
wavelet-LHL_gldm_GrayLevelNonUniformity,0.1635079600926983
squareroot_glrlm_LongRunEmphasis,0.16347482434659516
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.16324173949104234
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.162813349940039
logarithm_glcm_MCC,0.16278258802412976
lbp-3D-m2_firstorder_RootMeanSquared,0.16268639533130527
wavelet-LLH_glszm_GrayLevelVariance,0.16260357471850342
original_glrlm_ShortRunHighGrayLevelEmphasis,0.16258148037163048
original_glrlm_RunPercentage,0.16221143958718456
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.16199600330876632
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.16161122273473866
wavelet-LLL_firstorder_Energy,0.16137073402430044
logarithm_gldm_LargeDependenceEmphasis,0.161346119792321
original_glcm_Imc2,0.16117350306800748
wavelet-HLL_glcm_Contrast,0.16112347687314424
wavelet-LHH_gldm_DependenceEntropy,0.16111648054615677
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.16107337823055348
wavelet-LHL_glcm_Imc2,0.16074757226388559
square_firstorder_Kurtosis,0.16074496492162524
wavelet-LLH_glrlm_RunPercentage,0.1605259455225085
wavelet-LHL_glcm_JointEnergy,0.15996344802619392
wavelet-HHL_firstorder_Median,0.15991967625454623
squareroot_glcm_SumAverage,0.15991764267851943
squareroot_glcm_JointAverage,0.15991764267850736
logarithm_firstorder_RobustMeanAbsoluteDeviation,0.15955479808019737
logarithm_glcm_SumAverage,0.1594514673950151
logarithm_glcm_JointAverage,0.15945146739501148
wavelet-HHL_glrlm_LongRunEmphasis,0.159429035728374
wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.15902106509882072
wavelet-HLH_ngtdm_Contrast,0.15899607507722052
logarithm_firstorder_Uniformity,0.15899517866897142
square_glrlm_ShortRunLowGrayLevelEmphasis,0.15890295432274903
squareroot_glrlm_HighGrayLevelRunEmphasis,0.15889119948171196
wavelet-HHL_glszm_GrayLevelVariance,0.1585537767308988
squareroot_firstorder_Mean,0.1582031473692547
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.15792761030122682
wavelet-HLH_firstorder_Range,0.15780091592920184
wavelet-HLH_firstorder_Skewness,0.15772700719542584
lbp-3D-m2_firstorder_10Percentile,0.15772026865682343
lbp-3D-k_glrlm_HighGrayLevelRunEmphasis,0.15761036287293514
lbp-3D-k_glrlm_LowGrayLevelRunEmphasis,0.15761036287292435
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.15750531210671104
original_firstorder_Energy,0.1574723377098645
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.15746462732197036
wavelet-HHL_firstorder_Maximum,0.1574385776184306
wavelet-HLH_firstorder_InterquartileRange,0.1574156183187521
original_glcm_JointEnergy,0.15738639600610568
square_glcm_Imc2,0.15707870759526205
wavelet-LLL_glcm_Contrast,0.15703767716574982
wavelet-HLH_glszm_ZonePercentage,0.15686443435717684
lbp-3D-m2_firstorder_Median,0.15668803236155204
wavelet-HLH_glcm_DifferenceAverage,0.1566797249804073
lbp-3D-k_glszm_SmallAreaHighGrayLevelEmphasis,0.15659971477338783
square_firstorder_Skewness,0.15632209223776233
wavelet-HHL_glrlm_RunEntropy,0.1563010291683887
wavelet-HLL_gldm_SmallDependenceEmphasis,0.1562846377242936
wavelet-HLH_glszm_GrayLevelVariance,0.15627671021044678
squareroot_firstorder_Skewness,0.15624731701880998
exponential_gldm_SmallDependenceEmphasis,0.15610307575565682
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.15607259158407516
squareroot_firstorder_10Percentile,0.1560547934622383
squareroot_firstorder_Entropy,0.15602659206175945
lbp-3D-k_gldm_DependenceNonUniformity,0.15602065325153736
wavelet-HLL_gldm_DependenceVariance,0.15590711871408236
lbp-3D-m2_firstorder_Skewness,0.15588296625152992
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.15578213736119814
wavelet-LHH_firstorder_InterquartileRange,0.15551460531905892
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.15541668600780062
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.15539476162703422
squareroot_gldm_HighGrayLevelEmphasis,0.15534032845058013
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.15523563172835386
squareroot_glcm_DifferenceVariance,0.15499308046329205
wavelet-LHL_glcm_Imc1,0.15478915245402178
wavelet-LHH_firstorder_Mean,0.1546590221304276
wavelet-HLH_firstorder_90Percentile,0.15452552656120694
wavelet-HHL_ngtdm_Complexity,0.15450079733548303
wavelet-LLH_glcm_ClusterProminence,0.15448331540112575
wavelet-LLL_gldm_DependenceVariance,0.15434500860321343
wavelet-HLH_firstorder_RootMeanSquared,0.1543366507169901
wavelet-LHH_glcm_DifferenceAverage,0.15405732648719175
wavelet-LHL_glcm_MaximumProbability,0.15393408698434585
wavelet-LLH_glrlm_ShortRunEmphasis,0.1537628535838449
square_glcm_MCC,0.15368581620842034
original_glcm_MCC,0.15366867914401275
lbp-2D_gldm_DependenceNonUniformityNormalized,0.15360714404385617
lbp-3D-m1_gldm_DependenceNonUniformityNormalized,0.15360714404385617
lbp-3D-m2_gldm_DependenceNonUniformityNormalized,0.15360714404385617
exponential_gldm_DependenceNonUniformityNormalized,0.15358593787132066
gradient_glszm_SmallAreaHighGrayLevelEmphasis,0.153336172428708
square_glcm_MaximumProbability,0.15312114790352332
original_shape_Maximum2DDiameterSlice,0.1530426547902641
wavelet-HLH_glcm_InverseVariance,0.15291897834322457
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.15289249957798037
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.15282073513137626
wavelet-HHH_firstorder_RootMeanSquared,0.1527992660920583
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.1527952634252741
original_shape_Maximum2DDiameterColumn,0.15268915569081726
logarithm_firstorder_MeanAbsoluteDeviation,0.15258977634394577
wavelet-LLH_glszm_ZoneEntropy,0.15239139251134115
wavelet-HHL_glcm_InverseVariance,0.15232579032487192
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.15212383725875642
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.15204272657992327
wavelet-HLH_glcm_Autocorrelation,0.1520129146631292
square_glcm_Autocorrelation,0.1519231914878527
wavelet-LHL_firstorder_Range,0.15188267293281565
squareroot_firstorder_Uniformity,0.15175943685717755
wavelet-LLH_firstorder_Energy,0.1517338904064076
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.15172994622576932
wavelet-LHH_firstorder_90Percentile,0.15170803651133083
square_ngtdm_Contrast,0.15167230883365176
wavelet-HLL_firstorder_TotalEnergy,0.15156854747123177
wavelet-HLH_firstorder_10Percentile,0.15149672134810935
wavelet-HHL_glcm_DifferenceEntropy,0.15148044172122616
gradient_glrlm_GrayLevelVariance,0.15084990301077045
square_firstorder_Uniformity,0.15075296844544295
gradient_gldm_DependenceVariance,0.1507213449968153
wavelet-HHL_firstorder_Entropy,0.15064720864964723
squareroot_glrlm_RunVariance,0.15062446609069444
lbp-2D_firstorder_Variance,0.15055597205898844
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.15054682419497192
gradient_firstorder_Kurtosis,0.15048746325540774
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.1503828835832225
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.15036978268479953
wavelet-HLH_firstorder_Maximum,0.15018570859714825
gradient_firstorder_MeanAbsoluteDeviation,0.15000016383861586
wavelet-HLL_glcm_DifferenceAverage,0.1499271668781485
lbp-3D-k_glszm_SmallAreaEmphasis,0.14984514996021833
wavelet-HLL_firstorder_Uniformity,0.14976062197014695
square_firstorder_Entropy,0.14959401777000625
wavelet-LHL_glszm_SmallAreaEmphasis,0.14947317389597184
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.14935876675201426
squareroot_glcm_Autocorrelation,0.1493484430118498
square_gldm_LowGrayLevelEmphasis,0.14921032995754513
wavelet-HHH_firstorder_10Percentile,0.1491042060569214
wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.14910130662665208
wavelet-LHH_gldm_LowGrayLevelEmphasis,0.1488965182255203
wavelet-HHL_gldm_LargeDependenceEmphasis,0.14876479410005825
wavelet-HHH_glszm_GrayLevelVariance,0.1487296650943539
wavelet-HLL_ngtdm_Contrast,0.1487055987224418
original_glrlm_ShortRunEmphasis,0.14865016395028513
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.14859781530010327
square_firstorder_10Percentile,0.14853573331222703
lbp-3D-m2_firstorder_Kurtosis,0.14842533302842226
wavelet-LHH_firstorder_10Percentile,0.14842205928697905
exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.14835273494413517
wavelet-HHH_firstorder_90Percentile,0.1482805783791852
squareroot_glcm_MCC,0.14825568619973145
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.1482426786826183
lbp-2D_gldm_SmallDependenceEmphasis,0.14820859849360574
lbp-2D_gldm_SmallDependenceHighGrayLevelEmphasis,0.14820859849360574
lbp-2D_gldm_SmallDependenceLowGrayLevelEmphasis,0.14820859849360574
lbp-3D-m1_gldm_SmallDependenceEmphasis,0.14820859849360574
lbp-3D-m1_gldm_SmallDependenceHighGrayLevelEmphasis,0.14820859849360574
lbp-3D-m1_gldm_SmallDependenceLowGrayLevelEmphasis,0.14820859849360574
lbp-3D-m2_gldm_SmallDependenceEmphasis,0.14820859849360574
lbp-3D-m2_gldm_SmallDependenceHighGrayLevelEmphasis,0.14820859849360574
lbp-3D-m2_gldm_SmallDependenceLowGrayLevelEmphasis,0.14820859849360574
wavelet-HHL_glrlm_ShortRunEmphasis,0.14819951487309604
wavelet-HHL_glcm_SumEntropy,0.14817531272773252
wavelet-HHL_glrlm_RunPercentage,0.14811699312219806
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.14802165201192014
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.1479850394836421
wavelet-LHL_firstorder_Maximum,0.14794829623471686
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.14782451897478002
wavelet-HHH_gldm_SmallDependenceEmphasis,0.14780374032421104
wavelet-HLL_glcm_DifferenceEntropy,0.14778569845985928
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.14772876830212436
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.1477117862758706
lbp-3D-k_glrlm_GrayLevelNonUniformityNormalized,0.14768051181253125
lbp-3D-k_glrlm_GrayLevelVariance,0.14768051181252292
square_glcm_JointEnergy,0.14765946769343674
wavelet-HHL_firstorder_Uniformity,0.14748977380138265
gradient_glszm_HighGrayLevelZoneEmphasis,0.14730213244107987
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.14729623573593856
wavelet-HHH_glcm_DifferenceAverage,0.14724373514744185
wavelet-LHH_firstorder_RootMeanSquared,0.14706733797123156
lbp-2D_glrlm_RunPercentage,0.14702982661955133
lbp-3D-m1_glrlm_RunPercentage,0.14702982661955133
lbp-3D-m2_glrlm_RunPercentage,0.14702982661955133
wavelet-HHL_glcm_JointEntropy,0.1470298046383696
exponential_glrlm_RunPercentage,0.1470184257755635
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.14680841980614315
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.14670136065327716
gradient_gldm_LargeDependenceHighGrayLevelEmphasis,0.14669960173629426
wavelet-HLL_firstorder_Entropy,0.14646462521776538
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.1464234844352839
wavelet-HLH_glrlm_RunEntropy,0.1463844702332131
wavelet-LHH_glrlm_RunEntropy,0.14627890453598308
wavelet-LHL_firstorder_Minimum,0.1462028466665825
wavelet-HLL_glszm_ZonePercentage,0.14613442597385864
square_firstorder_Mean,0.14609704780145352
wavelet-LHL_glcm_Autocorrelation,0.14600950431173673
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.14592225947667484
wavelet-LLL_firstorder_10Percentile,0.14590313890799186
wavelet-HLL_glcm_MaximumProbability,0.14583895348440373
lbp-2D_gldm_LargeDependenceEmphasis,0.14578731451508098
lbp-2D_gldm_LargeDependenceHighGrayLevelEmphasis,0.14578731451508098
lbp-2D_gldm_LargeDependenceLowGrayLevelEmphasis,0.14578731451508098
lbp-3D-m1_gldm_LargeDependenceEmphasis,0.14578731451508098
lbp-3D-m1_gldm_LargeDependenceHighGrayLevelEmphasis,0.14578731451508098
lbp-3D-m1_gldm_LargeDependenceLowGrayLevelEmphasis,0.14578731451508098
lbp-3D-m2_gldm_LargeDependenceEmphasis,0.14578731451508098
lbp-3D-m2_gldm_LargeDependenceHighGrayLevelEmphasis,0.14578731451508098
lbp-3D-m2_gldm_LargeDependenceLowGrayLevelEmphasis,0.14578731451508098
square_glcm_JointAverage,0.14578666623465497
square_glcm_SumAverage,0.14578666623465494
exponential_gldm_LargeDependenceEmphasis,0.14576130517788444
exponential_gldm_LargeDependenceLowGrayLevelEmphasis,0.14576119863891784
exponential_gldm_LargeDependenceHighGrayLevelEmphasis,0.14573621269800074
original_glrlm_RunLengthNonUniformityNormalized,0.14572401561664614
wavelet-HHH_firstorder_InterquartileRange,0.14570730519089944
wavelet-LHH_glcm_Imc2,0.14564558169180455
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.14563046158871712
wavelet-LHL_gldm_HighGrayLevelEmphasis,0.14558895180518527
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.14554662608483995
gradient_firstorder_Variance,0.1453481364636014
square_glcm_SumEntropy,0.14525954584687983
gradient_gldm_GrayLevelVariance,0.14523668501780726
square_gldm_HighGrayLevelEmphasis,0.14517795778235906
wavelet-HHL_firstorder_RootMeanSquared,0.14516693677968528
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.14507419037537903
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.14501210126518288
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.14495475904631686
wavelet-HHH_firstorder_Skewness,0.14477846796740745
wavelet-HLL_glcm_Idm,0.14467225633911626
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.1446495286220332
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.1444835904202239
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.14441127326180858
wavelet-LLL_glcm_MCC,0.14431269565252489
wavelet-HLL_glcm_Id,0.14416883352306967
lbp-2D_glszm_LargeAreaEmphasis,0.14370351728545327
lbp-2D_glszm_LargeAreaHighGrayLevelEmphasis,0.14370351728545327
lbp-2D_glszm_LargeAreaLowGrayLevelEmphasis,0.14370351728545327
lbp-3D-m1_glszm_LargeAreaEmphasis,0.14370351728545327
lbp-3D-m1_glszm_LargeAreaHighGrayLevelEmphasis,0.14370351728545327
lbp-3D-m1_glszm_LargeAreaLowGrayLevelEmphasis,0.14370351728545327
lbp-3D-m2_glszm_LargeAreaEmphasis,0.14370351728545327
lbp-3D-m2_glszm_LargeAreaHighGrayLevelEmphasis,0.14370351728545327
lbp-3D-m2_glszm_LargeAreaLowGrayLevelEmphasis,0.14370351728545327
lbp-3D-k_glszm_SmallAreaLowGrayLevelEmphasis,0.14369717733184986
wavelet-HHL_glcm_Id,0.14362134406814567
wavelet-LLH_glcm_Idm,0.14359652231238268
wavelet-HHL_glcm_Idm,0.1435872431293088
gradient_gldm_LargeDependenceLowGrayLevelEmphasis,0.1434412104212602
original_glrlm_HighGrayLevelRunEmphasis,0.1433780112924952
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.1432132148603596
wavelet-HLL_glrlm_RunEntropy,0.14320699666547831
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.1431143385291497
wavelet-HLL_firstorder_InterquartileRange,0.14303979636137656
original_glcm_Autocorrelation,0.14297062399385657
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.14290865268896347
wavelet-LHL_glcm_Idm,0.14288434483411608
lbp-3D-k_ngtdm_Coarseness,0.14287675982685008
wavelet-LLH_firstorder_10Percentile,0.1428698181898421
gradient_glszm_GrayLevelVariance,0.1428467492763751
lbp-3D-k_ngtdm_Strength,0.1427293301426091
square_firstorder_90Percentile,0.14271460696524202
square_glcm_JointEntropy,0.1426227228867922
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.14257772898359405
wavelet-HHH_glcm_JointAverage,0.14254703851904535
wavelet-HHH_glcm_SumAverage,0.14254703851904524
logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.1424088353907699
exponential_firstorder_RootMeanSquared,0.14238863227053275
original_firstorder_InterquartileRange,0.14226583980530347
wavelet-LLH_glrlm_GrayLevelVariance,0.14223973700291453
wavelet-HLH_glcm_Idmn,0.1422351809771723
logarithm_gldm_LowGrayLevelEmphasis,0.14216441627118573
square_firstorder_RootMeanSquared,0.14198762689366953
logarithm_ngtdm_Busyness,0.1418222775709102
wavelet-HLL_firstorder_Energy,0.14168036486716867
gradient_glcm_DifferenceVariance,0.14135243870757033
original_firstorder_10Percentile,0.14130233578135404
wavelet-LHL_glcm_JointAverage,0.14107032276334328
wavelet-LHL_glcm_SumAverage,0.14107032276333786
wavelet-HHH_ngtdm_Strength,0.14098546688434135
wavelet-LLH_glszm_SizeZoneNonUniformity,0.1408650414237954
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.1407266315933728
square_ngtdm_Busyness,0.14069287508338232
exponential_gldm_DependenceVariance,0.1406682619312776
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.14065050164773596
gradient_gldm_DependenceEntropy,0.14064168370331928
lbp-2D_gldm_DependenceVariance,0.14061303222205135
lbp-3D-m1_gldm_DependenceVariance,0.14061303222205135
lbp-3D-m2_gldm_DependenceVariance,0.14061303222205135
gradient_glrlm_RunVariance,0.1405426922184951
wavelet-LLH_firstorder_Variance,0.14034658260718483
wavelet-LLH_gldm_GrayLevelVariance,0.14033978839873743
wavelet-HLL_glszm_SizeZoneNonUniformity,0.14030420783309241
logarithm_gldm_DependenceVariance,0.14027735412340261
logarithm_glrlm_LowGrayLevelRunEmphasis,0.1401603057924098
logarithm_firstorder_TotalEnergy,0.14012461956218575
square_firstorder_RobustMeanAbsoluteDeviation,0.14011030555223608
wavelet-HHH_firstorder_Minimum,0.13978831437348258
wavelet-LLL_glrlm_RunEntropy,0.13964499192615343
original_glszm_SizeZoneNonUniformity,0.1396345370149738
original_glcm_Idm,0.13962629349639177
gradient_glcm_ClusterTendency,0.13955717362881825
square_glrlm_GrayLevelVariance,0.13951561625234493
wavelet-LLH_glcm_Imc2,0.13944909113254395
exponential_glszm_SmallAreaLowGrayLevelEmphasis,0.13942435448750487
wavelet-LLH_gldm_GrayLevelNonUniformity,0.13936047183456318
gradient_firstorder_RobustMeanAbsoluteDeviation,0.1392330198368639
wavelet-HHL_glcm_DifferenceAverage,0.1390631837042974
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.13903802747952104
wavelet-HLH_glcm_Contrast,0.13903050884675971
squareroot_firstorder_RootMeanSquared,0.13875826920461629
wavelet-LHL_firstorder_Uniformity,0.13870077189402247
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.13847237196392384
lbp-3D-k_glrlm_ShortRunHighGrayLevelEmphasis,0.13840035741539625
wavelet-HLL_glcm_InverseVariance,0.13830355745556616
original_gldm_HighGrayLevelEmphasis,0.13824035824417016
wavelet-HHL_glcm_JointEnergy,0.13812019609420734
wavelet-HHL_firstorder_90Percentile,0.13811206122384267
wavelet-LHL_glcm_InverseVariance,0.13799938032448086
logarithm_glszm_HighGrayLevelZoneEmphasis,0.13783829018320604
logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.13783538459109748
square_firstorder_MeanAbsoluteDeviation,0.1377132218021209
square_firstorder_InterquartileRange,0.13768212678915434
wavelet-HHL_gldm_SmallDependenceEmphasis,0.13758103042156256
wavelet-HLH_glcm_SumSquares,0.13753822259047938
wavelet-HHH_firstorder_Maximum,0.13750670112608449
gradient_glrlm_LongRunEmphasis,0.13745388038582482
wavelet-LLH_ngtdm_Contrast,0.13740657446356797
wavelet-HLH_firstorder_Variance,0.1373057459478071
original_glszm_GrayLevelVariance,0.13730132573688603
wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.13729762452032276
wavelet-HLL_glcm_Imc1,0.137277052900561
wavelet-HLH_gldm_GrayLevelVariance,0.13726619915157598
wavelet-LLL_ngtdm_Busyness,0.1371312027948831
wavelet-HLH_glrlm_GrayLevelVariance,0.13705806065562426
square_glszm_GrayLevelNonUniformityNormalized,0.13701522979050337
lbp-2D_firstorder_MeanAbsoluteDeviation,0.1368900857620909
squareroot_firstorder_Energy,0.1368852789172538
wavelet-HHL_firstorder_Kurtosis,0.13687913709853772
lbp-2D_firstorder_InterquartileRange,0.13671278919457222
wavelet-HHH_glszm_ZonePercentage,0.13666533350056986
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.13665449528532084
wavelet-HLH_glcm_ClusterTendency,0.13662486736015483
wavelet-LLH_glcm_Id,0.13657042166392672
exponential_firstorder_10Percentile,0.13650354539243617
wavelet-LLL_gldm_DependenceNonUniformity,0.1363803429191391
gradient_glcm_SumSquares,0.13636976356818564
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.13636249573586529
logarithm_glcm_JointEnergy,0.13632916605529735
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.13631058557272974
wavelet-HHH_firstorder_Kurtosis,0.1363082697219172
wavelet-LHL_glcm_Id,0.1361303514472052
wavelet-LHL_glszm_ZonePercentage,0.13609621430990254
gradient_glszm_LargeAreaLowGrayLevelEmphasis,0.1360046443860559
lbp-3D-k_glcm_Imc2,0.13595719195616857
gradient_firstorder_InterquartileRange,0.13593059444155367
wavelet-LLH_firstorder_RootMeanSquared,0.1359096459306897
logarithm_glcm_MaximumProbability,0.1358857073942665
lbp-2D_glrlm_RunEntropy,0.13571519790820943
lbp-3D-m1_glrlm_RunEntropy,0.13571519790820943
lbp-3D-m2_glrlm_RunEntropy,0.13571519790820943
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.13569052092209138
gradient_gldm_LargeDependenceEmphasis,0.13547449822333096
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.13527308889143388
squareroot_glcm_MaximumProbability,0.13525951727413205
square_glszm_LargeAreaEmphasis,0.13523207062487147
square_glszm_ZoneVariance,0.13522921060745485
logarithm_firstorder_10Percentile,0.13520088603110136
wavelet-HLH_firstorder_Energy,0.13512208125650682
lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.13504094461331514
gradient_firstorder_Skewness,0.13490820094322464
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.13490600662164154
wavelet-HHL_glcm_MaximumProbability,0.13487999082704907
wavelet-HLH_glcm_DifferenceVariance,0.13487731979383452
exponential_glrlm_RunEntropy,0.13487367935859154
wavelet-HHH_glcm_Idmn,0.1348399526478614
wavelet-HLH_firstorder_TotalEnergy,0.13477534586719117
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.13471302714582897
square_glszm_LargeAreaLowGrayLevelEmphasis,0.13471113105074886
logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.13470515528337038
wavelet-HHH_firstorder_Range,0.1346964055068092
wavelet-LLH_firstorder_TotalEnergy,0.1346752609049713
wavelet-HHL_firstorder_10Percentile,0.13465895974039918
squareroot_gldm_LargeDependenceEmphasis,0.13463094481028887
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.1345045008164886
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.13445735499794437
wavelet-HLH_glszm_ZoneEntropy,0.13444059629645347
